,date,factor_indicator,y,signal
0,2013-01-07,5808.0,1,1.0
1,2013-01-08,5878.0,1,1.0
2,2013-01-09,5804.0,1,1.0
3,2013-01-10,5864.0,1,1.0
4,2013-01-11,5906.0,1,1.0
5,2013-01-14,5875.0,1,1.0
6,2013-01-15,5848.0,1,1.0
7,2013-01-16,5853.0,1,1.0
8,2013-01-17,5771.0,1,1.0
9,2013-01-18,5639.0,1,1.0
10,2013-01-21,5564.0,1,1.0
11,2013-01-22,5460.0,1,0.0
12,2013-01-23,5463.0,1,0.0
13,2013-01-24,5251.0,1,1.0
14,2013-01-25,5178.0,1,1.0
15,2013-01-28,4925.0,1,0.0
16,2013-01-29,5208.0,0,0.0
17,2013-01-30,5140.0,0,0.0
18,2013-01-31,4943.0,0,0.0
19,2013-02-01,4780.0,0,0.0
20,2013-02-04,4817.0,0,0.0
21,2013-02-05,4814.0,0,0.0
22,2013-02-06,4994.0,0,1.0
23,2013-02-07,5041.0,0,0.0
24,2013-02-08,4999.0,0,1.0
25,2013-02-18,5013.0,1,1.0
26,2013-02-19,4903.0,1,1.0
27,2013-02-20,4908.0,0,0.0
28,2013-02-21,4769.0,1,0.0
29,2013-02-22,4743.0,1,1.0
30,2013-02-25,4905.0,1,1.0
31,2013-02-26,4906.0,1,0.0
32,2013-02-27,5090.0,1,0.0
33,2013-02-28,5100.0,1,0.0
34,2013-03-01,4838.0,1,0.0
35,2013-03-04,4683.0,1,1.0
36,2013-03-05,4654.0,1,0.0
37,2013-03-06,4516.0,1,1.0
38,2013-03-07,4398.0,0,1.0
39,2013-03-08,4352.0,1,1.0
40,2013-03-11,4448.0,0,1.0
41,2013-03-12,4371.0,1,1.0
42,2013-03-13,4382.0,1,1.0
43,2013-03-14,4329.0,0,1.0
44,2013-03-15,4144.0,0,0.0
45,2013-03-18,3816.0,0,0.0
46,2013-03-19,3542.0,1,0.0
47,2013-03-20,3764.0,1,0.0
48,2013-03-21,3749.0,1,0.0
49,2013-03-22,4070.0,1,1.0
50,2013-03-25,4198.0,1,0.0
51,2013-03-26,4330.0,1,1.0
52,2013-03-27,4448.0,1,1.0
53,2013-03-28,4223.0,1,1.0
54,2013-04-02,4193.0,0,0.0
55,2013-04-03,4347.0,0,1.0
56,2013-04-08,4114.0,0,0.0
57,2013-04-09,4429.0,0,1.0
58,2013-04-10,4644.0,0,0.0
59,2013-04-11,4708.0,0,0.0
60,2013-04-12,4574.0,0,0.0
61,2013-04-15,4638.0,0,0.0
62,2013-04-16,4494.0,0,1.0
63,2013-04-17,4633.0,0,0.0
64,2013-04-18,4718.0,0,0.0
65,2013-04-19,4550.0,0,0.0
66,2013-04-22,4693.0,1,1.0
67,2013-04-23,4695.0,1,1.0
68,2013-04-24,4574.0,1,0.0
69,2013-04-25,4668.0,1,1.0
70,2013-04-26,4870.0,1,0.0
71,2013-05-02,4837.0,1,0.0
72,2013-05-03,4745.0,1,1.0
73,2013-05-07,4492.0,1,1.0
74,2013-05-08,4285.0,1,0.0
75,2013-05-09,4314.0,1,1.0
76,2013-05-10,4248.0,1,1.0
77,2013-05-13,4234.0,0,0.0
78,2013-05-14,4462.0,0,1.0
79,2013-05-15,4525.0,0,0.0
80,2013-05-16,4407.0,1,1.0
81,2013-05-17,4484.0,1,1.0
82,2013-05-20,4500.0,0,0.0
83,2013-05-21,4419.0,0,1.0
84,2013-05-22,4503.0,0,0.0
85,2013-05-23,4738.0,1,1.0
86,2013-05-24,4800.0,1,1.0
87,2013-05-28,5017.0,1,1.0
88,2013-05-29,5012.0,1,1.0
89,2013-05-30,5007.0,1,1.0
90,2013-05-31,5084.0,0,0.0
91,2013-06-03,5113.0,0,0.0
92,2013-06-04,5267.0,0,0.0
93,2013-06-05,4845.0,0,0.0
94,2013-06-06,4593.0,0,0.0
95,2013-06-07,4653.0,0,0.0
96,2013-06-13,4571.0,0,0.0
97,2013-06-14,4188.0,0,0.0
98,2013-06-17,4063.0,0,0.0
99,2013-06-18,4025.0,1,0.0
100,2013-06-19,4119.0,0,0.0
101,2013-06-20,4393.0,0,1.0
102,2013-06-21,4505.0,1,1.0
103,2013-06-24,4699.0,1,1.0
104,2013-06-25,4774.0,1,0.0
105,2013-06-26,4958.0,0,0.0
106,2013-06-27,4705.0,0,0.0
107,2013-06-28,4878.0,0,1.0
108,2013-07-01,4842.0,0,0.0
109,2013-07-02,4924.0,0,0.0
110,2013-07-03,4705.0,0,0.0
111,2013-07-04,4808.0,0,0.0
112,2013-07-05,4647.0,0,0.0
113,2013-07-08,4648.0,0,0.0
114,2013-07-09,4765.0,0,0.0
115,2013-07-10,4715.0,1,0.0
116,2013-07-11,4597.0,1,0.0
117,2013-07-12,4494.0,1,1.0
118,2013-07-15,4766.0,1,1.0
119,2013-07-16,4719.0,1,0.0
120,2013-07-17,4719.0,0,0.0
121,2013-07-18,4817.0,0,0.0
122,2013-07-19,4915.0,0,0.0
123,2013-07-22,4756.0,0,0.0
124,2013-07-23,4537.0,0,0.0
125,2013-07-24,4535.0,0,0.0
126,2013-07-25,4578.0,0,0.0
127,2013-07-26,4576.0,0,0.0
128,2013-07-29,4530.0,0,0.0
129,2013-07-30,4667.0,1,1.0
130,2013-07-31,4742.0,1,1.0
131,2013-08-01,4668.0,0,1.0
132,2013-08-02,4886.0,0,1.0
133,2013-08-05,4881.0,1,1.0
134,2013-08-06,4963.0,0,0.0
135,2013-08-07,4932.0,0,0.0
136,2013-08-08,4872.0,1,1.0
137,2013-08-09,4510.0,1,1.0
138,2013-08-12,4350.0,0,1.0
139,2013-08-13,4411.0,1,1.0
140,2013-08-14,4271.0,0,0.0
141,2013-08-15,4038.0,1,0.0
142,2013-08-16,4106.0,1,1.0
143,2013-08-19,4082.0,1,1.0
144,2013-08-20,3889.0,1,1.0
145,2013-08-21,3915.0,1,1.0
146,2013-08-22,4468.0,1,1.0
147,2013-08-23,5041.0,0,0.0
148,2013-08-27,5039.0,0,0.0
149,2013-08-28,4930.0,0,0.0
150,2013-08-29,5009.0,0,1.0
151,2013-08-30,5067.0,0,0.0
152,2013-09-02,5126.0,0,0.0
153,2013-09-03,5081.0,0,0.0
154,2013-09-04,5079.0,0,0.0
155,2013-09-05,5178.0,1,1.0
156,2013-09-06,5177.0,1,1.0
157,2013-09-09,5239.0,1,1.0
158,2013-09-10,5115.0,1,0.0
159,2013-09-11,5074.0,1,1.0
160,2013-09-12,4977.0,1,1.0
161,2013-09-13,4998.0,1,1.0
162,2013-09-16,4917.0,1,0.0
163,2013-09-17,4930.0,1,0.0
164,2013-09-18,4988.0,1,1.0
165,2013-09-23,4937.0,1,1.0
166,2013-09-24,4904.0,1,1.0
167,2013-09-25,4940.0,1,1.0
168,2013-09-26,4906.0,0,0.0
169,2013-09-27,4909.0,0,0.0
170,2013-09-30,4771.0,0,0.0
171,2013-10-08,4581.0,0,0.0
172,2013-10-09,5342.0,0,0.0
173,2013-10-10,5431.0,0,0.0
174,2013-10-11,5481.0,0,0.0
175,2013-10-14,5477.0,0,0.0
176,2013-10-15,5473.0,0,0.0
177,2013-10-16,5436.0,0,0.0
178,2013-10-17,5460.0,0,0.0
179,2013-10-18,5510.0,0,0.0
180,2013-10-21,5461.0,0,0.0
181,2013-10-22,5559.0,0,1.0
182,2013-10-23,5581.0,0,0.0
183,2013-10-24,5661.0,0,1.0
184,2013-10-25,5911.0,1,1.0
185,2013-10-28,6147.0,0,1.0
186,2013-10-29,6159.0,1,1.0
187,2013-10-30,6158.0,1,1.0
188,2013-10-31,6190.0,1,1.0
189,2013-11-01,6224.0,0,1.0
190,2013-11-04,6332.0,0,0.0
191,2013-11-05,6378.0,1,1.0
192,2013-11-06,6433.0,0,0.0
193,2013-11-07,6448.0,0,0.0
194,2013-11-08,6302.0,0,0.0
195,2013-11-11,6350.0,0,0.0
196,2013-11-12,6366.0,0,0.0
197,2013-11-13,6420.0,0,0.0
198,2013-11-14,6472.0,0,0.0
199,2013-11-15,6411.0,0,0.0
200,2013-11-18,6557.0,0,1.0
201,2013-11-19,6437.0,1,1.0
202,2013-11-20,6512.0,1,1.0
203,2013-11-21,6486.0,1,1.0
204,2013-11-22,6422.0,1,1.0
205,2013-11-25,6383.0,1,1.0
206,2013-11-26,6521.0,1,1.0
207,2013-11-27,6328.0,1,0.0
208,2013-11-28,6215.0,1,1.0
209,2013-11-29,6288.0,1,1.0
210,2013-12-02,6286.0,1,1.0
211,2013-12-03,6107.0,1,1.0
212,2013-12-04,6216.0,1,1.0
213,2013-12-05,6211.0,1,1.0
214,2013-12-06,6140.0,1,1.0
215,2013-12-09,6170.0,0,1.0
216,2013-12-10,5929.0,1,1.0
217,2013-12-11,5945.0,1,1.0
218,2013-12-12,5916.0,0,1.0
219,2013-12-13,5669.0,1,1.0
220,2013-12-16,5601.0,1,1.0
221,2013-12-17,5601.0,1,1.0
222,2013-12-18,5596.0,1,1.0
223,2013-12-19,5721.0,1,1.0
224,2013-12-20,5724.0,1,1.0
225,2013-12-23,5692.0,1,1.0
226,2013-12-24,5717.0,1,1.0
227,2013-12-26,5825.0,1,1.0
228,2013-12-27,5830.0,1,1.0
229,2013-12-30,5723.0,1,1.0
230,2013-12-31,5572.0,1,1.0
231,2014-01-02,5498.0,1,1.0
232,2014-01-03,5539.0,1,1.0
233,2014-01-06,5636.0,1,1.0
234,2014-01-07,5766.0,1,1.0
235,2014-01-08,5680.0,1,1.0
236,2014-01-09,5506.0,1,1.0
237,2014-01-10,5720.0,1,1.0
238,2014-01-13,5732.0,1,1.0
239,2014-01-14,5713.0,1,1.0
240,2014-01-15,5496.0,0,0.0
241,2014-01-16,5444.0,0,0.0
242,2014-01-17,5281.0,0,0.0
243,2014-01-20,4951.0,0,0.0
244,2014-01-21,4898.0,0,1.0
245,2014-01-22,4891.0,1,1.0
246,2014-01-23,4682.0,1,1.0
247,2014-01-24,4718.0,1,0.0
248,2014-01-27,4806.0,1,1.0
249,2014-01-28,4813.0,1,0.0
250,2014-01-29,5231.0,1,0.0
251,2014-01-30,5238.0,1,1.0
252,2014-02-07,5059.0,1,1.0
253,2014-02-10,4961.0,1,0.0
254,2014-02-11,4799.0,0,1.0
255,2014-02-12,4798.0,1,1.0
256,2014-02-13,4615.0,0,0.0
257,2014-02-14,4657.0,0,0.0
258,2014-02-17,4689.0,0,1.0
259,2014-02-18,4616.0,0,0.0
260,2014-02-19,4625.0,0,0.0
261,2014-02-20,4563.0,0,0.0
262,2014-02-21,4807.0,0,0.0
263,2014-02-24,4845.0,0,0.0
264,2014-02-25,4731.0,0,0.0
265,2014-02-26,4581.0,0,0.0
266,2014-02-27,4869.0,0,0.0
267,2014-02-28,5044.0,0,0.0
268,2014-03-03,4830.0,1,0.0
269,2014-03-04,4927.0,0,0.0
270,2014-03-05,4774.0,0,0.0
271,2014-03-06,4642.0,0,0.0
272,2014-03-07,4733.0,0,0.0
273,2014-03-10,4269.0,0,0.0
274,2014-03-11,4304.0,0,0.0
275,2014-03-12,4294.0,0,0.0
276,2014-03-13,4298.0,0,0.0
277,2014-03-14,4222.0,0,0.0
278,2014-03-17,4271.0,0,0.0
279,2014-03-18,4189.0,0,0.0
280,2014-03-19,4248.0,0,1.0
281,2014-03-20,4123.0,0,0.0
282,2014-03-21,4193.0,0,0.0
283,2014-03-24,4256.0,0,1.0
284,2014-03-25,4059.0,0,0.0
285,2014-03-26,4486.0,0,1.0
286,2014-03-27,4006.0,1,1.0
287,2014-03-28,4389.0,1,1.0
288,2014-03-31,4248.0,1,1.0
289,2014-04-01,4124.0,1,1.0
290,2014-04-02,4114.0,1,0.0
291,2014-04-03,4349.0,1,1.0
292,2014-04-04,4449.0,1,1.0
293,2014-04-08,4167.0,1,1.0
294,2014-04-09,4270.0,0,0.0
295,2014-04-10,3827.0,0,0.0
296,2014-04-11,3893.0,1,1.0
297,2014-04-14,4083.0,0,1.0
298,2014-04-15,4075.0,1,1.0
299,2014-04-16,3811.0,0,0.0
300,2014-04-17,3962.0,0,0.0
301,2014-04-22,3785.0,0,0.0
302,2014-04-23,3611.0,1,1.0
303,2014-04-24,3348.0,1,1.0
304,2014-04-25,3279.0,0,1.0
305,2014-04-28,3065.0,0,0.0
306,2014-04-29,2957.0,0,0.0
307,2014-04-30,2925.0,0,1.0
308,2014-05-05,2638.0,0,0.0
309,2014-05-06,2502.0,0,0.0
310,2014-05-07,2425.0,0,0.0
311,2014-05-08,2518.0,0,0.0
312,2014-05-09,2736.0,0,1.0
313,2014-05-12,2659.0,0,0.0
314,2014-05-13,2745.0,0,0.0
315,2014-05-14,2854.0,0,0.0
316,2014-05-15,2867.0,0,0.0
317,2014-05-16,2863.0,0,0.0
318,2014-05-19,2886.0,0,1.0
319,2014-05-20,2899.0,0,0.0
320,2014-05-21,2942.0,0,0.0
321,2014-05-22,2940.0,0,0.0
322,2014-05-23,2899.0,0,0.0
323,2014-05-27,3124.0,0,0.0
324,2014-05-28,3227.0,0,0.0
325,2014-05-29,3326.0,0,0.0
326,2014-05-30,3339.0,0,0.0
327,2014-06-03,3137.0,0,1.0
328,2014-06-04,3068.0,0,0.0
329,2014-06-05,2936.0,1,0.0
330,2014-06-06,3130.0,1,1.0
331,2014-06-09,3207.0,0,0.0
332,2014-06-10,3297.0,1,1.0
333,2014-06-11,3309.0,0,0.0
334,2014-06-12,3043.0,0,0.0
335,2014-06-13,3150.0,1,1.0
336,2014-06-16,3148.0,0,1.0
337,2014-06-17,2954.0,0,0.0
338,2014-06-18,2953.0,0,0.0
339,2014-06-19,2787.0,1,1.0
340,2014-06-20,2635.0,0,0.0
341,2014-06-23,2984.0,0,1.0
342,2014-06-24,2976.0,0,0.0
343,2014-06-25,2974.0,0,0.0
344,2014-06-26,3100.0,0,0.0
345,2014-06-27,3238.0,0,0.0
346,2014-06-30,3287.0,0,1.0
347,2014-07-01,3243.0,0,0.0
348,2014-07-02,3437.0,0,0.0
349,2014-07-03,3436.0,0,0.0
350,2014-07-04,3586.0,0,0.0
351,2014-07-07,3659.0,0,1.0
352,2014-07-08,3650.0,0,1.0
353,2014-07-09,3902.0,0,0.0
354,2014-07-10,3884.0,0,0.0
355,2014-07-11,3948.0,1,1.0
356,2014-07-14,4086.0,1,1.0
357,2014-07-15,4160.0,1,1.0
358,2014-07-16,4125.0,1,1.0
359,2014-07-17,4185.0,0,0.0
360,2014-07-18,4168.0,1,1.0
361,2014-07-21,4151.0,1,1.0
362,2014-07-22,4146.0,0,0.0
363,2014-07-23,4134.0,0,0.0
364,2014-07-24,4110.0,0,0.0
365,2014-07-25,4104.0,1,1.0
366,2014-07-28,4404.0,1,1.0
367,2014-07-29,4499.0,1,0.0
368,2014-07-30,4420.0,1,1.0
369,2014-07-31,4494.0,1,1.0
370,2014-08-01,4610.0,1,0.0
371,2014-08-04,5768.0,1,1.0
372,2014-08-05,5689.0,1,1.0
373,2014-08-06,5534.0,1,1.0
374,2014-08-07,5610.0,0,0.0
375,2014-08-08,5516.0,0,0.0
376,2014-08-11,5551.0,0,0.0
377,2014-08-12,5517.0,0,0.0
378,2014-08-13,5478.0,0,0.0
379,2014-08-14,5624.0,0,0.0
380,2014-08-15,5416.0,0,0.0
381,2014-08-18,5449.0,0,0.0
382,2014-08-19,5524.0,0,0.0
383,2014-08-20,5577.0,0,0.0
384,2014-08-21,5428.0,0,0.0
385,2014-08-22,5205.0,0,0.0
386,2014-08-25,5205.0,0,0.0
387,2014-08-26,5204.0,0,0.0
388,2014-08-27,5170.0,0,0.0
389,2014-08-28,5069.0,0,0.0
390,2014-08-29,5021.0,0,0.0
391,2014-09-01,5134.0,0,0.0
392,2014-09-02,5120.0,0,0.0
393,2014-09-03,5085.0,0,0.0
394,2014-09-04,5233.0,0,0.0
395,2014-09-05,5135.0,0,0.0
396,2014-09-09,5201.0,0,0.0
397,2014-09-10,5276.0,0,0.0
398,2014-09-11,5233.0,0,0.0
399,2014-09-12,5051.0,0,0.0
400,2014-09-15,4946.0,0,0.0
401,2014-09-16,4893.0,0,1.0
402,2014-09-17,5171.0,0,0.0
403,2014-09-18,5221.0,0,0.0
404,2014-09-19,5193.0,0,0.0
405,2014-09-22,5237.0,1,1.0
406,2014-09-23,5163.0,1,0.0
407,2014-09-24,5280.0,1,0.0
408,2014-09-25,5064.0,1,1.0
409,2014-09-26,5054.0,1,1.0
410,2014-09-29,4889.0,1,1.0
411,2014-09-30,4462.0,1,1.0
412,2014-10-08,4340.0,1,1.0
413,2014-10-09,3950.0,1,0.0
414,2014-10-10,3916.0,1,1.0
415,2014-10-13,3819.0,1,0.0
416,2014-10-14,3754.0,1,0.0
417,2014-10-15,3654.0,1,1.0
418,2014-10-16,3682.0,0,0.0
419,2014-10-17,3723.0,0,0.0
420,2014-10-20,3732.0,0,0.0
421,2014-10-21,3739.0,0,0.0
422,2014-10-22,3780.0,0,0.0
423,2014-10-23,3742.0,0,0.0
424,2014-10-24,3769.0,0,0.0
425,2014-10-27,3776.0,0,0.0
426,2014-10-28,3747.0,0,0.0
427,2014-10-29,3754.0,0,0.0
428,2014-10-30,3709.0,0,0.0
429,2014-10-31,3687.0,0,0.0
430,2014-11-03,3763.0,0,0.0
431,2014-11-04,3768.0,0,0.0
432,2014-11-05,3803.0,0,0.0
433,2014-11-06,3949.0,0,0.0
434,2014-11-07,3962.0,0,0.0
435,2014-11-10,3895.0,0,0.0
436,2014-11-11,3838.0,0,0.0
437,2014-11-12,4033.0,0,0.0
438,2014-11-13,4011.0,0,0.0
439,2014-11-14,4180.0,0,0.0
440,2014-11-17,4381.0,0,1.0
441,2014-11-18,4275.0,1,0.0
442,2014-11-19,4308.0,0,0.0
443,2014-11-20,4177.0,0,0.0
444,2014-11-21,4261.0,1,1.0
445,2014-11-24,4262.0,1,1.0
446,2014-11-25,4129.0,1,1.0
447,2014-11-26,4166.0,1,1.0
448,2014-11-27,4008.0,1,1.0
449,2014-11-28,3781.0,0,0.0
450,2014-12-01,3689.0,1,0.0
451,2014-12-02,3616.0,1,1.0
452,2014-12-03,3667.0,1,1.0
453,2014-12-04,3600.0,1,1.0
454,2014-12-05,3493.0,0,0.0
455,2014-12-08,3401.0,0,0.0
456,2014-12-09,3423.0,0,0.0
457,2014-12-10,3203.0,1,0.0
458,2014-12-11,3099.0,0,0.0
459,2014-12-12,3058.0,0,0.0
460,2014-12-15,2844.0,0,1.0
461,2014-12-16,2844.0,1,1.0
462,2014-12-17,2812.0,1,0.0
463,2014-12-18,2877.0,1,1.0
464,2014-12-19,2736.0,1,1.0
465,2014-12-22,2715.0,1,1.0
466,2014-12-23,2712.0,1,1.0
467,2014-12-24,2572.0,1,1.0
468,2014-12-29,2616.0,1,1.0
469,2014-12-30,2619.0,0,0.0
470,2014-12-31,2581.0,0,0.0
471,2015-01-05,2584.0,0,0.0
472,2015-01-06,2969.0,0,0.0
473,2015-01-07,2830.0,1,1.0
474,2015-01-08,2905.0,1,1.0
475,2015-01-09,2874.0,0,1.0
476,2015-01-12,2873.0,0,0.0
477,2015-01-13,2841.0,0,0.0
478,2015-01-14,2984.0,1,1.0
479,2015-01-15,2910.0,1,1.0
480,2015-01-16,3049.0,1,0.0
481,2015-01-19,2982.0,1,1.0
482,2015-01-20,2988.0,1,0.0
483,2015-01-21,2978.0,0,0.0
484,2015-01-22,3167.0,1,1.0
485,2015-01-23,3133.0,1,1.0
486,2015-01-26,3151.0,1,1.0
487,2015-01-27,3215.0,1,0.0
488,2015-01-28,3030.0,1,0.0
489,2015-01-29,3010.0,1,0.0
490,2015-01-30,2905.0,1,1.0
491,2015-02-02,2907.0,1,1.0
492,2015-02-03,2924.0,1,1.0
493,2015-02-04,2845.0,1,1.0
494,2015-02-05,2636.0,0,0.0
495,2015-02-06,2677.0,1,1.0
496,2015-02-09,2607.0,1,1.0
497,2015-02-10,2632.0,1,0.0
498,2015-02-11,2536.0,1,1.0
499,2015-02-12,2512.0,1,0.0
500,2015-02-13,2591.0,1,1.0
501,2015-02-16,2515.0,0,0.0
502,2015-02-17,2472.0,0,0.0
503,2015-02-25,2475.0,0,0.0
504,2015-02-26,2260.0,0,0.0
505,2015-02-27,2185.0,0,1.0
506,2015-03-02,2225.0,0,1.0
507,2015-03-03,2252.0,0,0.0
508,2015-03-04,2270.0,0,0.0
509,2015-03-05,2417.0,0,0.0
510,2015-03-06,2441.0,0,0.0
511,2015-03-09,2490.0,0,0.0
512,2015-03-10,2526.0,0,0.0
513,2015-03-11,2640.0,1,0.0
514,2015-03-12,2814.0,1,0.0
515,2015-03-13,2881.0,1,1.0
516,2015-03-16,2733.0,1,1.0
517,2015-03-17,2838.0,1,1.0
518,2015-03-18,2837.0,1,1.0
519,2015-03-19,2879.0,1,1.0
520,2015-03-20,2570.0,1,1.0
521,2015-03-23,2505.0,0,0.0
522,2015-03-24,2505.0,0,0.0
523,2015-03-25,2335.0,0,1.0
524,2015-03-26,2360.0,0,1.0
525,2015-03-27,2468.0,0,0.0
526,2015-03-30,2485.0,0,0.0
527,2015-03-31,2410.0,0,0.0
528,2015-04-01,2549.0,0,1.0
529,2015-04-02,2440.0,0,0.0
530,2015-04-07,2499.0,1,0.0
531,2015-04-08,2083.0,1,0.0
532,2015-04-09,1942.0,0,0.0
533,2015-04-10,1901.0,1,0.0
534,2015-04-13,1969.0,1,1.0
535,2015-04-14,2115.0,1,1.0
536,2015-04-15,2090.0,1,1.0
537,2015-04-16,2146.0,1,1.0
538,2015-04-17,2139.0,1,1.0
539,2015-04-20,2196.0,1,1.0
540,2015-04-21,2376.0,1,1.0
541,2015-04-22,2349.0,1,1.0
542,2015-04-23,2396.0,1,1.0
543,2015-04-24,2389.0,1,1.0
544,2015-04-27,2017.0,1,1.0
545,2015-04-28,1859.0,0,0.0
546,2015-04-29,1860.0,0,0.0
547,2015-04-30,1842.0,0,0.0
548,2015-05-04,1742.0,0,0.0
549,2015-05-05,1667.0,0,1.0
550,2015-05-06,1813.0,0,0.0
551,2015-05-07,1813.0,0,0.0
552,2015-05-08,1927.0,0,0.0
553,2015-05-11,1953.0,0,0.0
554,2015-05-12,1842.0,0,0.0
555,2015-05-13,1924.0,0,0.0
556,2015-05-14,1961.0,0,0.0
557,2015-05-15,1846.0,0,0.0
558,2015-05-18,1735.0,0,0.0
559,2015-05-19,1700.0,0,0.0
560,2015-05-20,1916.0,0,0.0
561,2015-05-21,1980.0,1,1.0
562,2015-05-22,2000.0,1,0.0
563,2015-05-26,2076.0,1,0.0
564,2015-05-27,2129.0,1,1.0
565,2015-05-28,2127.0,0,1.0
566,2015-05-29,2158.0,0,0.0
567,2015-06-01,1955.0,0,0.0
568,2015-06-02,1993.0,0,1.0
569,2015-06-03,2049.0,0,1.0
570,2015-06-04,2086.0,0,1.0
571,2015-06-05,1856.0,0,0.0
572,2015-06-08,1871.0,0,0.0
573,2015-06-09,2042.0,0,1.0
574,2015-06-10,1948.0,0,0.0
575,2015-06-11,1979.0,0,1.0
576,2015-06-12,1935.0,0,0.0
577,2015-06-15,2080.0,0,0.0
578,2015-06-16,2022.0,1,1.0
579,2015-06-17,2163.0,1,0.0
580,2015-06-18,2010.0,0,0.0
581,2015-06-19,2087.0,1,1.0
582,2015-06-23,2062.0,1,0.0
583,2015-06-24,2049.0,1,1.0
584,2015-06-25,2070.0,1,0.0
585,2015-06-26,2063.0,1,0.0
586,2015-06-29,1941.0,0,0.0
587,2015-06-30,1629.0,1,1.0
588,2015-07-01,1630.0,1,1.0
589,2015-07-02,1538.0,1,0.0
590,2015-07-03,1591.0,0,0.0
591,2015-07-06,1605.0,0,0.0
592,2015-07-07,1593.0,0,0.0
593,2015-07-08,1670.0,0,1.0
594,2015-07-09,1801.0,1,0.0
595,2015-07-10,1895.0,0,0.0
596,2015-07-13,1809.0,0,1.0
597,2015-07-14,1847.0,0,0.0
598,2015-07-15,1845.0,0,0.0
599,2015-07-16,1747.0,0,0.0
600,2015-07-17,1945.0,1,0.0
601,2015-07-20,1888.0,1,1.0
602,2015-07-21,1878.0,1,1.0
603,2015-07-22,1942.0,0,0.0
604,2015-07-23,2018.0,0,1.0
605,2015-07-24,1988.0,0,1.0
606,2015-07-27,1964.0,0,0.0
607,2015-07-28,1961.0,0,0.0
608,2015-07-29,2063.0,0,0.0
609,2015-07-30,1947.0,0,0.0
610,2015-07-31,2033.0,0,1.0
611,2015-08-03,2067.0,0,0.0
612,2015-08-04,1843.0,0,0.0
613,2015-08-05,1866.0,0,0.0
614,2015-08-06,1917.0,1,0.0
615,2015-08-07,1940.0,1,1.0
616,2015-08-10,2132.0,1,1.0
617,2015-08-11,2219.0,1,1.0
618,2015-08-12,2205.0,1,1.0
619,2015-08-13,2172.0,1,1.0
620,2015-08-14,1855.0,0,0.0
621,2015-08-17,1699.0,0,0.0
622,2015-08-18,1659.0,0,1.0
623,2015-08-19,1602.0,0,1.0
624,2015-08-20,1577.0,0,0.0
625,2015-08-21,1578.0,0,0.0
626,2015-08-24,1501.0,0,0.0
627,2015-08-25,1496.0,1,0.0
628,2015-08-26,1916.0,1,0.0
629,2015-08-27,2038.0,1,1.0
630,2015-08-28,2185.0,1,1.0
631,2015-09-01,2022.0,1,1.0
632,2015-09-07,1580.0,1,0.0
633,2015-09-08,1632.0,0,1.0
634,2015-09-09,1633.0,0,1.0
635,2015-09-10,1560.0,0,0.0
636,2015-09-11,1683.0,0,0.0
637,2015-09-14,1594.0,0,0.0
638,2015-09-15,1593.0,1,0.0
639,2015-09-16,1698.0,0,0.0
640,2015-09-17,1712.0,0,1.0
641,2015-09-18,1697.0,0,0.0
642,2015-09-21,1738.0,0,0.0
643,2015-09-22,2028.0,0,1.0
644,2015-09-23,2022.0,0,1.0
645,2015-09-24,2165.0,0,0.0
646,2015-09-25,2179.0,0,1.0
647,2015-09-28,2113.0,0,0.0
648,2015-09-29,2070.0,0,0.0
649,2015-09-30,2068.0,0,0.0
650,2015-10-08,2028.0,0,1.0
651,2015-10-09,1879.0,0,1.0
652,2015-10-12,1908.0,0,0.0
653,2015-10-13,1901.0,0,0.0
654,2015-10-14,1902.0,0,0.0
655,2015-10-15,1576.0,0,0.0
656,2015-10-16,1581.0,0,0.0
657,2015-10-19,1619.0,0,1.0
658,2015-10-20,1558.0,0,0.0
659,2015-10-21,1640.0,0,1.0
660,2015-10-22,1559.0,0,0.0
661,2015-10-23,1469.0,1,1.0
662,2015-10-26,1738.0,1,0.0
663,2015-10-27,1681.0,0,0.0
664,2015-10-28,1756.0,0,1.0
665,2015-10-29,1709.0,1,1.0
666,2015-10-30,1670.0,1,1.0
667,2015-11-02,1880.0,1,1.0
668,2015-11-03,1799.0,0,0.0
669,2015-11-04,1801.0,1,0.0
670,2015-11-05,1763.0,1,1.0
